Postnummer,Poststed,Terminal_ID,Kommunenavn,Fylkenavn
2120,SAGSTUA,4,NORD-ODAL,HEDMARK
2121,SAGSTUA,4,NORD-ODAL,HEDMARK
2123,BRUVOLL,4,NORD-ODAL,HEDMARK
2130,KNAPPER,4,NORD-ODAL,HEDMARK
2132,GARDVIK,4,NORD-ODAL,HEDMARK
2133,GARDVIK,4,NORD-ODAL,HEDMARK
2134,AUSTVATN,4,NORD-ODAL,HEDMARK
2150,ÅRNES,2,NES,AKERSHUS
2151,ÅRNES,2,NES,AKERSHUS
2160,VORMSUND,2,NES,AKERSHUS
2161,VORMSUND,2,NES,AKERSHUS
2162,BRÅRUD,2,NES,AKERSHUS
2163,SKOGBYGDA,2,NES,AKERSHUS
2164,SKOGBYGDA,2,NES,AKERSHUS
2165,HVAM,2,NES,AKERSHUS
2166,OPPAKER,2,NES,AKERSHUS
2167,HVAM,2,NES,AKERSHUS
2170,FENSTAD,2,NES,AKERSHUS
2201,KONGSVINGER,4,KONGSVINGER,HEDMARK
2202,KONGSVINGER,4,KONGSVINGER,HEDMARK
2203,KONGSVINGER,4,KONGSVINGER,HEDMARK
2204,KONGSVINGER,4,KONGSVINGER,HEDMARK
2205,KONGSVINGER,4,KONGSVINGER,HEDMARK
2206,KONGSVINGER,4,KONGSVINGER,HEDMARK
2207,KONGSVINGER,4,KONGSVINGER,HEDMARK
2208,KONGSVINGER,4,KONGSVINGER,HEDMARK
2209,KONGSVINGER,4,KONGSVINGER,HEDMARK
2210,GRANLI,4,KONGSVINGER,HEDMARK
2211,KONGSVINGER,4,KONGSVINGER,HEDMARK
2212,KONGSVINGER,4,KONGSVINGER,HEDMARK
2213,KONGSVINGER,4,KONGSVINGER,HEDMARK
2214,KONGSVINGER,4,KONGSVINGER,HEDMARK
2215,ROVERUD,4,KONGSVINGER,HEDMARK
2216,ROVERUD,4,KONGSVINGER,HEDMARK
2217,HOKKÅSEN,4,KONGSVINGER,HEDMARK
2218,LUNDERSÆTER,4,KONGSVINGER,HEDMARK
2219,BRANDVAL,4,KONGSVINGER,HEDMARK
2220,ÅBOGEN,4,EIDSKOG,HEDMARK
2223,GALTERUD,4,SØR-ODAL,HEDMARK
2224,AUSTMARKA,4,KONGSVINGER,HEDMARK
2225,KONGSVINGER,4,KONGSVINGER,HEDMARK
2226,KONGSVINGER,4,KONGSVINGER,HEDMARK
2227,AUSTMARKA,4,KONGSVINGER,HEDMARK
2230,SKOTTERUD,4,EIDSKOG,HEDMARK
2231,SKOTTERUD,4,EIDSKOG,HEDMARK
2232,TOBØL,4,EIDSKOG,HEDMARK
2233,VESTMARKA,4,EIDSKOG,HEDMARK
2235,MATRAND,4,EIDSKOG,HEDMARK
2240,MAGNOR,4,EIDSKOG,HEDMARK
2241,MAGNOR,4,EIDSKOG,HEDMARK
2251,GRUE FINNSKOG,4,GRUE,HEDMARK
2256,GRUE FINNSKOG,4,GRUE,HEDMARK
2260,KIRKENÆR,4,GRUE,HEDMARK
2261,KIRKENÆR,4,GRUE,HEDMARK
2264,GRINDER,4,GRUE,HEDMARK
2265,NAMNÅ,4,GRUE,HEDMARK
2266,ARNEBERG,4,ÅSNES,HEDMARK
2270,FLISA,4,ÅSNES,HEDMARK
2271,FLISA,4,ÅSNES,HEDMARK
2280,GJESÅSEN,4,ÅSNES,HEDMARK
2283,ÅSNES FINNSKOG,4,ÅSNES,HEDMARK
2301,HAMAR,4,HAMAR,HEDMARK
2302,HAMAR,4,HAMAR,HEDMARK
2303,HAMAR,4,HAMAR,HEDMARK
2304,HAMAR,4,HAMAR,HEDMARK
2305,HAMAR,4,HAMAR,HEDMARK
2306,HAMAR,4,HAMAR,HEDMARK
2307,HAMAR,4,HAMAR,HEDMARK
2308,HAMAR,4,HAMAR,HEDMARK
2309,HAMAR,4,HAMAR,HEDMARK
2311,HAMAR,4,HAMAR,HEDMARK
2312,OTTESTAD,4,STANGE,HEDMARK
2313,OTTESTAD,4,STANGE,HEDMARK
2314,OTTESTAD,4,STANGE,HEDMARK
2315,HAMAR,4,HAMAR,HEDMARK
2316,HAMAR,4,HAMAR,HEDMARK
2317,HAMAR,4,HAMAR,HEDMARK
2318,HAMAR,4,HAMAR,HEDMARK
2319,HAMAR,4,HAMAR,HEDMARK
2320,FURNES,4,RINGSAKER,HEDMARK
2321,HAMAR,4,HAMAR,HEDMARK
2322,RIDABU,4,HAMAR,HEDMARK
2323,INGEBERG,4,HAMAR,HEDMARK
2324,VANG PÅ HEDMARKEN,4,HAMAR,HEDMARK
2325,HAMAR,4,HAMAR,HEDMARK
2326,HAMAR,4,HAMAR,HEDMARK
2327,FURNES,4,RINGSAKER,HEDMARK
2328,RIDABU,4,HAMAR,HEDMARK
2329,VANG PÅ HEDMARKEN,4,HAMAR,HEDMARK
2330,VALLSET,4,STANGE,HEDMARK
2331,VALLSET,4,STANGE,HEDMARK
2332,ÅSVANG,4,STANGE,HEDMARK
2333,ROMEDAL,4,STANGE,HEDMARK
2334,ROMEDAL,4,STANGE,HEDMARK
2335,STANGE,4,STANGE,HEDMARK
2336,STANGE,4,STANGE,HEDMARK
2337,TANGEN,4,STANGE,HEDMARK
2338,ESPA,4,STANGE,HEDMARK
2339,TANGEN,4,STANGE,HEDMARK
2340,LØTEN,4,LØTEN,HEDMARK
2341,LØTEN,4,LØTEN,HEDMARK
2344,ILSENG,4,STANGE,HEDMARK
2345,ÅDALSBRUK,4,LØTEN,HEDMARK
2346,ILSENG,4,STANGE,HEDMARK
2350,NES PÅ HEDMARKEN,4,RINGSAKER,HEDMARK
2351,NES PÅ HEDMARKEN,4,RINGSAKER,HEDMARK
2353,STAVSJØ,4,RINGSAKER,HEDMARK
2355,GAUPEN,4,RINGSAKER,HEDMARK
2360,RUDSHØGDA,4,RINGSAKER,HEDMARK
2361,RUDSHØGDA,4,RINGSAKER,HEDMARK
2364,NÆROSET,4,RINGSAKER,HEDMARK
2365,ÅSMARKA,4,RINGSAKER,HEDMARK
2372,BRØTTUM,4,RINGSAKER,HEDMARK
2373,BRØTTUM,4,RINGSAKER,HEDMARK
2380,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2381,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2382,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2383,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2384,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2385,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2386,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2387,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2388,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2389,BRUMUNDDAL,4,RINGSAKER,HEDMARK
2390,MOELV,4,RINGSAKER,HEDMARK
2391,MOELV,4,RINGSAKER,HEDMARK
2401,ELVERUM,4,ELVERUM,HEDMARK
2402,ELVERUM,4,ELVERUM,HEDMARK
2403,ELVERUM,4,ELVERUM,HEDMARK
2404,ELVERUM,4,ELVERUM,HEDMARK
2405,ELVERUM,4,ELVERUM,HEDMARK
2406,ELVERUM,4,ELVERUM,HEDMARK
2407,ELVERUM,4,ELVERUM,HEDMARK
2408,ELVERUM,4,ELVERUM,HEDMARK
2409,ELVERUM,4,ELVERUM,HEDMARK
2410,HERNES,4,ELVERUM,HEDMARK
2411,ELVERUM,4,ELVERUM,HEDMARK
2412,SØRSKOGBYGDA,4,ELVERUM,HEDMARK
2413,ELVERUM,4,ELVERUM,HEDMARK
2414,ELVERUM,4,ELVERUM,HEDMARK
2415,HERADSBYGD,4,ELVERUM,HEDMARK
2416,JØMNA,4,ELVERUM,HEDMARK
2417,ELVERUM,4,ELVERUM,HEDMARK
2418,ELVERUM,4,ELVERUM,HEDMARK
2419,ELVERUM,4,ELVERUM,HEDMARK
2420,TRYSIL,4,TRYSIL,HEDMARK
2421,TRYSIL,4,TRYSIL,HEDMARK
2422,NYBERGSUND,4,TRYSIL,HEDMARK
2423,ØSTBY,4,TRYSIL,HEDMARK
2424,ØSTBY,4,TRYSIL,HEDMARK
2425,LJØRDALEN,4,TRYSIL,HEDMARK
2426,LJØRDALEN,4,TRYSIL,HEDMARK
2427,PLASSEN,4,TRYSIL,HEDMARK
2428,SØRE OSEN,4,TRYSIL,HEDMARK
2429,TØRBERGET,4,TRYSIL,HEDMARK
2430,JORDET,4,TRYSIL,HEDMARK
2432,SLETTÅS,4,TRYSIL,HEDMARK
2434,BRASKEREIDFOSS,4,VÅLER (INNLANDET),HEDMARK
2435,BRASKEREIDFOSS,4,VÅLER (INNLANDET),HEDMARK
2436,VÅLER I SOLØR,4,VÅLER (INNLANDET),HEDMARK
2437,HASLEMOEN,4,VÅLER (INNLANDET),HEDMARK
2438,GRAVBERGET,4,VÅLER (INNLANDET),HEDMARK
2440,ENGERDAL,4,ENGERDAL,HEDMARK
2441,ENGERDAL,4,ENGERDAL,HEDMARK
2442,HERADSBYGD,4,ELVERUM,HEDMARK
2443,DREVSJØ,4,ENGERDAL,HEDMARK
2444,DREVSJØ,4,ENGERDAL,HEDMARK
2446,ELGÅ,4,ENGERDAL,HEDMARK
2447,SØRE OSEN,4,TRYSIL,HEDMARK
2448,SØMÅDALEN,4,ENGERDAL,HEDMARK
2450,RENA,4,ÅMOT,HEDMARK
2451,RENA,4,ÅMOT,HEDMARK
2460,OSEN,4,ÅMOT,HEDMARK
2461,OSEN,4,ÅMOT,HEDMARK
2476,ATNA,4,STOR-ELVDAL,HEDMARK
2477,SOLLIA,4,STOR-ELVDAL,HEDMARK
2478,HANESTAD,4,RENDALEN,HEDMARK
2480,KOPPANG,4,STOR-ELVDAL,HEDMARK
2481,KOPPANG,4,STOR-ELVDAL,HEDMARK
2484,RENDALEN,4,RENDALEN,HEDMARK
2485,RENDALEN,4,RENDALEN,HEDMARK
2486,RENDALEN,4,RENDALEN,HEDMARK
2487,RENDALEN,4,RENDALEN,HEDMARK
2488,RENDALEN,4,RENDALEN,HEDMARK
2500,TYNSET,4,TYNSET,HEDMARK
2501,TYNSET,4,TYNSET,HEDMARK
2510,TYLLDALEN,4,TYNSET,HEDMARK
2512,KVIKNE,4,TYNSET,HEDMARK
2513,KVIKNE,4,TYNSET,HEDMARK
2540,TOLGA,4,TOLGA,HEDMARK
2541,TOLGA,4,TOLGA,HEDMARK
2542,VINGELEN,4,TOLGA,HEDMARK
2544,ØVERSJØDALEN,4,TOLGA,HEDMARK
2550,OS I ØSTERDALEN,4,OS,HEDMARK
2551,OS I ØSTERDALEN,4,OS,HEDMARK
2552,DALSBYGDA,4,OS,HEDMARK
2555,TUFSINGDALEN,4,OS,HEDMARK
2560,ALVDAL,4,ALVDAL,HEDMARK
2561,ALVDAL,4,ALVDAL,HEDMARK
2580,FOLLDAL,4,FOLLDAL,HEDMARK
2581,FOLLDAL,4,FOLLDAL,HEDMARK
2582,GRIMSBU,4,FOLLDAL,HEDMARK
2584,DALHOLEN,4,FOLLDAL,HEDMARK
2601,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2602,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2603,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2604,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2605,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2606,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2607,VINGROM,5,LILLEHAMMER,OPPLAND
2608,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2609,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2610,MESNALI,4,RINGSAKER,HEDMARK
2611,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2612,SJUSJØEN,4,RINGSAKER,HEDMARK
2613,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2614,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2615,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2616,LISMARKA,4,RINGSAKER,HEDMARK
2617,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2618,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2619,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2620,MESNALI,4,RINGSAKER,HEDMARK
2621,VINGROM,5,LILLEHAMMER,OPPLAND
2622,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2623,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2624,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2625,FÅBERG,5,LILLEHAMMER,OPPLAND
2626,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2627,FÅBERG,5,LILLEHAMMER,OPPLAND
2628,SJUSJØEN,4,RINGSAKER,HEDMARK
2629,LILLEHAMMER,5,LILLEHAMMER,OPPLAND
2630,RINGEBU,5,RINGEBU,OPPLAND
2631,RINGEBU,5,RINGEBU,OPPLAND
2632,VENABYGD,5,RINGEBU,OPPLAND
2633,FÅVANG,5,RINGEBU,OPPLAND
2634,FÅVANG,5,RINGEBU,OPPLAND
2635,TRETTEN,5,ØYER,OPPLAND
2636,ØYER,5,ØYER,OPPLAND
2637,ØYER,5,ØYER,OPPLAND
2638,TRETTEN,5,ØYER,OPPLAND
2639,VINSTRA,5,NORD-FRON,OPPLAND
2640,VINSTRA,5,NORD-FRON,OPPLAND
2641,KVAM,5,NORD-FRON,OPPLAND
2642,KVAM,5,NORD-FRON,OPPLAND
2643,SKÅBU,5,NORD-FRON,OPPLAND
2644,SKÅBU,5,NORD-FRON,OPPLAND
2645,SØR-FRON,5,SØR-FRON,OPPLAND
2646,GÅLÅ,5,SØR-FRON,OPPLAND
2647,SØR-FRON,5,SØR-FRON,OPPLAND
2648,SØR-FRON,5,SØR-FRON,OPPLAND
2649,ØSTRE GAUSDAL,5,GAUSDAL,OPPLAND
2651,ØSTRE GAUSDAL,5,GAUSDAL,OPPLAND
2652,SVINGVOLL,5,GAUSDAL,OPPLAND
2653,VESTRE GAUSDAL,5,GAUSDAL,OPPLAND
2654,VESTRE GAUSDAL,5,GAUSDAL,OPPLAND
2656,FOLLEBU,5,GAUSDAL,OPPLAND
2657,SVATSUM,5,GAUSDAL,OPPLAND
2658,ESPEDALEN,5,SØR-FRON,OPPLAND
2659,DOMBÅS,5,DOVRE,OPPLAND
2660,DOMBÅS,5,DOVRE,OPPLAND
2661,HJERKINN,5,DOVRE,OPPLAND
2662,DOVRE,5,DOVRE,OPPLAND
2663,DOVRESKOGEN,5,DOVRE,OPPLAND
2664,DOVRE,5,DOVRE,OPPLAND
2665,LESJA,5,LESJA,OPPLAND
2666,LORA,5,LESJA,OPPLAND
2667,LESJAVERK,5,LESJA,OPPLAND
2668,LESJASKOG,5,LESJA,OPPLAND
2669,BJORLI,5,LESJA,OPPLAND
2670,OTTA,5,SEL,OPPLAND
2671,LESJA,5,LESJA,OPPLAND
2672,SEL,5,SEL,OPPLAND
2673,HØVRINGEN,5,SEL,OPPLAND
2674,MYSUSÆTER,5,SEL,OPPLAND
2675,OTTA,5,SEL,OPPLAND
2676,HEIDAL,5,SEL,OPPLAND
2677,NEDRE HEIDAL,5,SEL,OPPLAND
2678,SEL,5,SEL,OPPLAND
2679,HEIDAL,5,SEL,OPPLAND
2680,VÅGÅ,5,VÅGÅ,OPPLAND
2681,LALM,5,VÅGÅ,OPPLAND
2682,LALM,5,VÅGÅ,OPPLAND
2683,TESSANDEN,5,VÅGÅ,OPPLAND
2684,VÅGÅ,5,VÅGÅ,OPPLAND
2685,GARMO,5,LOM,OPPLAND
2686,LOM,5,LOM,OPPLAND
2687,BØVERDALEN,5,LOM,OPPLAND
2688,LOM,5,LOM,OPPLAND
2690,SKJÅK,5,SKJÅK,OPPLAND
2693,NORDBERG,5,SKJÅK,OPPLAND
2694,SKJÅK,5,SKJÅK,OPPLAND
2695,GROTLI,5,SKJÅK,OPPLAND
2711,GRAN,5,GRAN,OPPLAND
2712,BRANDBU,5,GRAN,OPPLAND
2713,ROA,5,LUNNER,OPPLAND
2714,JAREN,5,GRAN,OPPLAND
2715,LUNNER,5,LUNNER,OPPLAND
2716,HARESTUA,5,LUNNER,OPPLAND
2717,GRUA,5,LUNNER,OPPLAND
2718,BRANDBU,5,GRAN,OPPLAND
2720,GRINDVOLL,5,LUNNER,OPPLAND
2730,LUNNER,5,LUNNER,OPPLAND
2740,ROA,5,LUNNER,OPPLAND
2742,GRUA,5,LUNNER,OPPLAND
2743,HARESTUA,5,LUNNER,OPPLAND
2750,GRAN,5,GRAN,OPPLAND
2760,BRANDBU,5,GRAN,OPPLAND
2770,JAREN,5,GRAN,OPPLAND
2801,GJØVIK,5,GJØVIK,OPPLAND
2802,GJØVIK,5,GJØVIK,OPPLAND
2803,GJØVIK,5,GJØVIK,OPPLAND
2804,GJØVIK,5,GJØVIK,OPPLAND
2805,GJØVIK,5,GJØVIK,OPPLAND
2806,GJØVIK,5,GJØVIK,OPPLAND
2807,HUNNDALEN,5,GJØVIK,OPPLAND
2808,GJØVIK,5,GJØVIK,OPPLAND
2809,GJØVIK,5,GJØVIK,OPPLAND
2810,GJØVIK,5,GJØVIK,OPPLAND
2811,HUNNDALEN,5,GJØVIK,OPPLAND
2812,GJØVIK,5,GJØVIK,OPPLAND
2815,GJØVIK,5,GJØVIK,OPPLAND
2816,GJØVIK,5,GJØVIK,OPPLAND
2817,GJØVIK,5,GJØVIK,OPPLAND
2818,GJØVIK,5,GJØVIK,OPPLAND
2819,GJØVIK,5,GJØVIK,OPPLAND
2820,NORDRE TOTEN,5,ØSTRE TOTEN,OPPLAND
2821,GJØVIK,5,GJØVIK,OPPLAND
2822,BYBRUA,5,GJØVIK,OPPLAND
2825,GJØVIK,5,GJØVIK,OPPLAND
2827,HUNNDALEN,5,GJØVIK,OPPLAND
2830,RAUFOSS,5,VESTRE TOTEN,OPPLAND
2831,RAUFOSS,5,VESTRE TOTEN,OPPLAND
2832,BIRI,5,GJØVIK,OPPLAND
2833,RAUFOSS,5,VESTRE TOTEN,OPPLAND
2834,RAUFOSS,5,VESTRE TOTEN,OPPLAND
2835,RAUFOSS,5,VESTRE TOTEN,OPPLAND
2836,BIRI,5,GJØVIK,OPPLAND
2837,BIRISTRAND,5,GJØVIK,OPPLAND
2838,SNERTINGDAL,5,GJØVIK,OPPLAND
2839,ØVRE SNERTINGDAL,5,GJØVIK,OPPLAND
2840,REINSVOLL,5,VESTRE TOTEN,OPPLAND
2841,SNERTINGDAL,5,GJØVIK,OPPLAND
2843,EINA,5,VESTRE TOTEN,OPPLAND
2844,KOLBU,5,ØSTRE TOTEN,OPPLAND
2845,BØVERBRU,5,VESTRE TOTEN,OPPLAND
2846,BØVERBRU,5,VESTRE TOTEN,OPPLAND
2847,KOLBU,5,ØSTRE TOTEN,OPPLAND
2848,SKREIA,5,ØSTRE TOTEN,OPPLAND
2849,KAPP,5,ØSTRE TOTEN,OPPLAND
2850,LENA,5,ØSTRE TOTEN,OPPLAND
2851,LENA,5,ØSTRE TOTEN,OPPLAND
2853,REINSVOLL,5,VESTRE TOTEN,OPPLAND
2854,EINA,5,VESTRE TOTEN,OPPLAND
2857,SKREIA,5,ØSTRE TOTEN,OPPLAND
2858,KAPP,5,ØSTRE TOTEN,OPPLAND
2860,HOV,5,SØNDRE LAND,OPPLAND
2861,LANDÅSBYGDA,5,SØNDRE LAND,OPPLAND
2862,FLUBERG,5,SØNDRE LAND,OPPLAND
2863,VESTSIDA,5,SØNDRE LAND,OPPLAND
2864,FALL,5,SØNDRE LAND,OPPLAND
2866,ENGER,5,SØNDRE LAND,OPPLAND
2867,HOV,5,SØNDRE LAND,OPPLAND
2870,DOKKA,5,NORDRE LAND,OPPLAND
2879,ODNES,5,SØNDRE LAND,OPPLAND
2880,NORD-TORPA,5,NORDRE LAND,OPPLAND
2881,AUST-TORPA,5,NORDRE LAND,OPPLAND
2882,DOKKA,5,NORDRE LAND,OPPLAND
2890,ETNEDAL,5,ETNEDAL,OPPLAND
2893,ETNEDAL,5,ETNEDAL,OPPLAND
2900,FAGERNES,5,NORD-AURDAL,OPPLAND
2901,FAGERNES,5,NORD-AURDAL,OPPLAND
2907,LEIRA I VALDRES,5,NORD-AURDAL,OPPLAND
2909,AURDAL,5,NORD-AURDAL,OPPLAND
2910,AURDAL,5,NORD-AURDAL,OPPLAND
2917,SKRAUTVÅL,5,NORD-AURDAL,OPPLAND
2918,ULNES,5,NORD-AURDAL,OPPLAND
2920,LEIRA I VALDRES,5,NORD-AURDAL,OPPLAND
2923,TISLEIDALEN,5,NORD-AURDAL,OPPLAND
2929,BAGN,5,SØR-AURDAL,OPPLAND
2930,BAGN,5,SØR-AURDAL,OPPLAND
2933,REINLI,5,SØR-AURDAL,OPPLAND
2936,BEGNADALEN,5,SØR-AURDAL,OPPLAND
2937,BEGNA,5,SØR-AURDAL,OPPLAND
2939,HEGGENES,5,ØYSTRE SLIDRE,OPPLAND
2940,HEGGENES,5,ØYSTRE SLIDRE,OPPLAND
2943,ROGNE,5,ØYSTRE SLIDRE,OPPLAND
2950,SKAMMESTEIN,5,ØYSTRE SLIDRE,OPPLAND
2952,BEITO,5,ØYSTRE SLIDRE,OPPLAND
2953,BEITOSTØLEN,5,ØYSTRE SLIDRE,OPPLAND
2954,BEITOSTØLEN,5,ØYSTRE SLIDRE,OPPLAND
2959,RØN,5,VESTRE SLIDRE,OPPLAND
2960,RØN,5,VESTRE SLIDRE,OPPLAND
2965,SLIDRE,5,VESTRE SLIDRE,OPPLAND
2966,SLIDRE,5,VESTRE SLIDRE,OPPLAND
2967,LOMEN,5,VESTRE SLIDRE,OPPLAND
2972,RYFOSS,5,VANG,OPPLAND
2973,RYFOSS,5,VANG,OPPLAND
2974,VANG I VALDRES,5,VANG,OPPLAND
2975,VANG I VALDRES,5,VANG,OPPLAND
2977,ØYE,5,VANG,OPPLAND
2985,TYINKRYSSET,5,VANG,OPPLAND
3001,DRAMMEN,6,DRAMMEN,BUSKERUD
3002,DRAMMEN,6,DRAMMEN,BUSKERUD
3003,DRAMMEN,6,DRAMMEN,BUSKERUD
3004,DRAMMEN,6,DRAMMEN,BUSKERUD
3005,DRAMMEN,6,DRAMMEN,BUSKERUD
3006,DRAMMEN,6,DRAMMEN,BUSKERUD
3007,DRAMMEN,6,DRAMMEN,BUSKERUD
3008,DRAMMEN,6,DRAMMEN,BUSKERUD
3009,DRAMMEN,6,DRAMMEN,BUSKERUD
3010,DRAMMEN,6,DRAMMEN,BUSKERUD
3011,DRAMMEN,6,DRAMMEN,BUSKERUD
3012,DRAMMEN,6,DRAMMEN,BUSKERUD
3013,DRAMMEN,6,DRAMMEN,BUSKERUD
3014,DRAMMEN,6,DRAMMEN,BUSKERUD
3015,DRAMMEN,6,DRAMMEN,BUSKERUD
3016,DRAMMEN,6,DRAMMEN,BUSKERUD
3017,DRAMMEN,6,DRAMMEN,BUSKERUD
3018,DRAMMEN,6,DRAMMEN,BUSKERUD
3019,DRAMMEN,6,DRAMMEN,BUSKERUD
3021,DRAMMEN,6,DRAMMEN,BUSKERUD
3022,DRAMMEN,6,DRAMMEN,BUSKERUD
3023,DRAMMEN,6,DRAMMEN,BUSKERUD
3024,DRAMMEN,6,DRAMMEN,BUSKERUD
3025,DRAMMEN,6,DRAMMEN,BUSKERUD
3026,DRAMMEN,6,DRAMMEN,BUSKERUD
3027,DRAMMEN,6,DRAMMEN,BUSKERUD
3028,DRAMMEN,6,DRAMMEN,BUSKERUD
3029,DRAMMEN,6,DRAMMEN,BUSKERUD
3030,DRAMMEN,6,DRAMMEN,BUSKERUD
3031,DRAMMEN,6,DRAMMEN,BUSKERUD
3032,DRAMMEN,6,DRAMMEN,BUSKERUD
3033,DRAMMEN,6,DRAMMEN,BUSKERUD
3034,DRAMMEN,6,DRAMMEN,BUSKERUD
3035,DRAMMEN,6,DRAMMEN,BUSKERUD
3036,DRAMMEN,6,DRAMMEN,BUSKERUD
3037,DRAMMEN,6,DRAMMEN,BUSKERUD
3038,DRAMMEN,6,DRAMMEN,BUSKERUD
3039,DRAMMEN,6,DRAMMEN,BUSKERUD
3040,DRAMMEN,6,DRAMMEN,BUSKERUD
3041,DRAMMEN,6,DRAMMEN,BUSKERUD
3042,DRAMMEN,6,DRAMMEN,BUSKERUD
3043,DRAMMEN,6,DRAMMEN,BUSKERUD
3044,DRAMMEN,6,DRAMMEN,BUSKERUD
3045,DRAMMEN,6,DRAMMEN,BUSKERUD
3046,DRAMMEN,6,DRAMMEN,BUSKERUD
3047,DRAMMEN,6,DRAMMEN,BUSKERUD
3048,DRAMMEN,6,DRAMMEN,BUSKERUD
3050,MJØNDALEN,6,DRAMMEN,BUSKERUD
3051,MJØNDALEN,6,DRAMMEN,BUSKERUD
3053,STEINBERG,6,DRAMMEN,BUSKERUD
3054,KROKSTADELVA,6,DRAMMEN,BUSKERUD
3055,KROKSTADELVA,6,DRAMMEN,BUSKERUD
3056,SOLBERGELVA,6,DRAMMEN,BUSKERUD
3057,SOLBERGELVA,6,DRAMMEN,BUSKERUD
3058,SOLBERGMOEN,6,DRAMMEN,BUSKERUD
3060,SVELVIK,6,DRAMMEN,BUSKERUD
3061,SVELVIK,6,DRAMMEN,BUSKERUD
3063,DRAMMEN,6,DRAMMEN,BUSKERUD
3064,DRAMMEN,6,DRAMMEN,BUSKERUD
3065,DRAMMEN,6,DRAMMEN,BUSKERUD
3066,DRAMMEN,6,DRAMMEN,BUSKERUD
3070,SANDE I VESTFOLD,7,HOLMESTRAND,VESTFOLD
3071,SANDE I VESTFOLD,7,HOLMESTRAND,VESTFOLD
3072,SANDE I VESTFOLD,7,HOLMESTRAND,VESTFOLD
3073,SANDE I VESTFOLD,7,HOLMESTRAND,VESTFOLD
3074,SANDE I VESTFOLD,7,HOLMESTRAND,VESTFOLD
3075,BERGER,6,DRAMMEN,BUSKERUD
3076,SANDE I VESTFOLD,7,HOLMESTRAND,VESTFOLD
3077,SANDE I VESTFOLD,7,HOLMESTRAND,VESTFOLD
3080,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3081,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3082,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3083,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3084,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3085,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3086,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3087,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3088,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3089,HOLMESTRAND,7,HOLMESTRAND,VESTFOLD
3090,HOF,7,HOLMESTRAND,VESTFOLD
3091,HOF,7,HOLMESTRAND,VESTFOLD
3092,SUNDBYFOSS,7,HOLMESTRAND,VESTFOLD
3095,EIDSFOSS,7,HOLMESTRAND,VESTFOLD
3101,TØNSBERG,7,TØNSBERG,VESTFOLD
3103,TØNSBERG,7,TØNSBERG,VESTFOLD
3104,TØNSBERG,7,TØNSBERG,VESTFOLD
3105,TØNSBERG,7,TØNSBERG,VESTFOLD
3106,NØTTERØY,7,FÆRDER,VESTFOLD
3107,SEM,7,TØNSBERG,VESTFOLD
3108,VEAR,7,TØNSBERG,VESTFOLD
3109,TØNSBERG,7,TØNSBERG,VESTFOLD
3110,TØNSBERG,7,TØNSBERG,VESTFOLD
3111,TØNSBERG,7,TØNSBERG,VESTFOLD
3112,TØNSBERG,7,TØNSBERG,VESTFOLD
3113,TØNSBERG,7,TØNSBERG,VESTFOLD
3114,TØNSBERG,7,TØNSBERG,VESTFOLD
3115,TØNSBERG,7,TØNSBERG,VESTFOLD
3116,TØNSBERG,7,TØNSBERG,VESTFOLD
3117,TØNSBERG,7,TØNSBERG,VESTFOLD
